	Unnamed: 0	TGrepID	Question	Every	A	The	Other	Wh	ModalPresent	PrecedingContext
456	456	5413:9	well, what newspapers, uh, do you read  in dallas?	0.5942105263157894	0.1152631578947368	0.0926315789473684	0.1978947368421052	what	0	yeah. [SEP] so then, you wake up one morningand you are in war with somebodyyou don't even, even know about it. [SEP] right. [SEP] so. [SEP]  
457	457	173812:5	what  do you feel that your kids are getting  in the parochial schools that they wouldn't get  in a, the public school system?	0.6226315789473684	0.1626315789473684	0.2115789473684211	0.0026315789473684	what	1	 [SEP] uh, i guess, uh, i think  they've lost their compassand, uh, i'm not sure  they know exactly what, uh, uh, public education supposed  to be for  anymore.but, uh, i voted with my feetand, uh, my kids go to parochial school. [SEP] uh-huh. [SEP] so, uh, [SEP]  
458	458	67825:10	why  stop at children 	0.2742105263157894	0.2647368421052631	0.3531578947368421	0.1078947368421052	why	0	i agree.but i think  it ought  to be expanded   to include children. i, i think  they're, they have they're working on, uh, something in austin now, [SEP] uh-huh. [SEP] and i'm not sure what it is  just remember  seeing a, uh, kind of a synopsis of it. [SEP] uh-huh. well, ?
459	459	100578:17	you know like, what are their plans after high school  you know.	0.361578947368421	0.1894736842105263	0.2063157894736842	0.2426315789473684	what	0	but then the follow-up the next day was,i was kind of glad  to see,because it, it said that, you know,yesbut for those students who  are determined  to do well anyway, that, you know,  handling a job was very possible. you know, and that it seemed  to have more   to do  with other factors. [SEP]  [SEP]  [SEP] i think so too. [SEP]  
460	460	66452:4	what  was the results there.	0.1310526315789473	0.0352631578947368	0.78	0.0536842105263157	what	0	 [SEP] uh-huh. [SEP] and of course, you know, they tried  to make the cop look ou-, like he was, uh, a, uh, no good rotten drunk. [SEP] yeah. [SEP] i mean it was amazing. [SEP] so what  was the verdict, 
461	461	148954:24	now. well, mark, um, what was that  again?	0.0873684210526315	0.0378947368421052	0.7047368421052632	0.17	what	0	 [SEP] well, um, so well do you, do you feel that it was worth what we did  over there? [SEP] um, yeah,just a second. [SEP] okay. [SEP] okay.sure, 
462	462	140071:4	what would you get 	0.1152631578947368	0.3	0.5673684210526316	0.0173684210526315	what	1	 [SEP] yeah. [SEP] most the class are pretty small. [SEP] good. [SEP] that works out real well. [SEP] well, i, i was wondering what, if you all were  to get a pet, like if you were  to move into an apartment or a house somewhere, 
463	463	60826:4	what's it called   when you do flour 	0.021578947368421	0.0573684210526315	0.7142105263157895	0.2068421052631579	what	0	 [SEP] yeah. [SEP] but they do, they do a lot of researchand they do, um, they do, do a lot of the refining up thereor, [SEP] yeah. [SEP] i'm not really, 
464	464	99331:4	what  brought you down here?	0.1505263157894737	0.121578947368421	0.7242105263157894	0.003157894736842	what	0	 [SEP] yeah,yeah. [SEP] you probably know where that is  because i know where pontiac is  uh, anyway, [SEP]  [SEP] yeah. [SEP]  
465	465	160687:72	what do you find  boring	0.1710526315789473	0.4673684210526315	0.1399999999999999	0.221578947368421	what	0	yeah,actually, y-, you mention newsweek, i, i, i do like, uh, u s news and world report.i don't get  to read it as much as i like,but that's, i think  that's a good magazine. [SEP] yeah,i think  they're about the same. i, you know, they, they certainly have a very similar, uh, charter at least in my mind.and, uh, uh, what, what kind of, uh, what kind of news  normally interests you, i mean what do you, what, what do you find  interesting versus ?
466	466	120181:4	what does he think  of your, uh, t shirts and,	0.2842105263157894	0.1463157894736842	0.2878947368421052	0.281578947368421	what	0	 [SEP] no,i always thought  i would  who  knows now.i got married  maybe some day.maybe it's one of those retirement things. [SEP] there you go.well, does you husband, uh, 
467	467	100637:9	uh, how can they concentrate on schooling 	0.1242105263157895	0.1821052631578947	0.2957894736842105	0.3978947368421053	how	1	they don't know what  to expect  at home.they don't feel secure there,they don't know what  going  to happen just out front of their apartment complex. [SEP] right. [SEP] for example that child that  was shot  [SEP] right. [SEP]  
468	468	59482:4	what  the point of  putting a restrictio-,	0.2294736842105262	0.201578947368421	0.2352631578947368	0.3336842105263158	what	0	well, the han-, in the hands of the wrong person the car can be just as deadly  as the weapon, as a, as a pistol. [SEP] yeah. [SEP]  [SEP] well, i have a bicycleand that scares me too  to tell you the truth because i've been run  off the road and all sorts of things.well, i'm still, i'm still puzzled though,what  is the argument,how does the argument work if, uh, if the bad guys are going  to have guns anyway  
469	469	105853:26	so where are your, what are the places, you know, memorable places  you've eaten  	0.5931578947368421	0.1073684210526315	0.1605263157894736	0.1389473684210526	what	0	could you go to, you know, nice places,and, [SEP] oh, sure,yeah,and it's, it's really great. i, i, i like different types of food. [SEP]  [SEP]  [SEP]  
470	470	155630:4	what do you think 	0.2936842105263157	0.1784210526315789	0.2926315789473683	0.2352631578947368	what	0	 [SEP] what do you mean  [SEP] and they don't want  to take the responsibilityso they will put them in a nursing home. [SEP] yeah,that's true. [SEP] so you see, uh, there's both sides to it too. 
471	471	177256:4	how do you feel  about haitian immigration?	0.2536842105263158	0.1157894736842105	0.4026315789473684	0.2278947368421052	how	0	 [SEP] and then the, third thing is, uh, the political aspect of, uh, uh,  letting steam come out from under the lid in mexico. [SEP]  [SEP] they can not close off the mexican border. not because it's physically impossible but because the explosion that  would take place in mexico would be, uh, uh, would spill over to this country [SEP]  [SEP] so they keep  allowing, uh, the pressure cooker to let off steam. [SEP] and i think  probably it's pretty important right there. 
472	472	165282:4	why don't they just say, almost a mac for half the price 	0.0684210526315789	0.2384210526315789	0.448421052631579	0.2447368421052631	why	0	 [SEP]  [SEP] right,they're kind of the leaders right now, you know.i used  to see all those commercials for windows, you know,and you're like, oh, gee, they're reselling a macintosh under a different name. [SEP]  [SEP]  [SEP] really, 
473	473	108522:6	so what do you use  for cookbooks?	0.4268421052631579	0.3094736842105263	0.248421052631579	0.0152631578947368	what	0	 [SEP] yes. [SEP] um, if it was formal i'd probably go with something like a chicken breast or lasagna or something. i'm not i'm not into formal dinner parties,but i'd probably go with lasagna, a green salad, and garlic bread. [SEP] i see. [SEP]  [SEP]  
474	474	149947:9	mumblex, how do you feel about crime in the city 	0.1557894736842105	0.1152631578947368	0.4078947368421052	0.3205263157894736	how	0	 i i don't, i don't think  george bush will make the american people happy with ninety-seven cents a week. [SEP] no,no,not at all. [SEP] i just don't think  it was a well thought out incentive. [SEP] no. [SEP]  
475	475	147088:4	where did you live  before?	0.1726315789473684	0.0147368421052631	0.773157894736842	0.0394736842105263	where	0	 [SEP] yeah,that's how i feel  too. [SEP] yeah.do you like, uh, uh, iowa? [SEP] um, oh, it, there's some good things about itbut i've seen. a lot of things  i'm not used to  yet, um, [SEP]  
476	476	120441:16	wh-, where do you go  camping at  around here?	0.2410526315789473	0.2352631578947368	0.521578947368421	0.0021052631578947	where	0	 [SEP] and, uh, i enjoy camping.i, we ha-, we have a tent,and we've gone, even with our family a few times out  camping and have a camp stove, um,i guess  our, our, my biggest memory is when we froze to death  [SEP]  [SEP] we just didn't take enough blankets and whatever. [SEP]  
477	477	28397:4	what do you use 	0.1189473684210526	0.0968421052631579	0.781578947368421	0.0026315789473684	what	0	yeah.and so i like the i b m p c, personally. [SEP] huh-uh. [SEP] but that's pretty much everything  i've worked with  uh, i've become so accustomed to it that, uh, it's second nature. [SEP] yeah. [SEP]  
478	478	56684:21	now, wher-, where do you go when you go there  	0.5115789473684211	0.2584210526315789	0.1726315789473684	0.0573684210526315	where	0	 [SEP] is that right? [SEP] and fact is,  we're going  to take a vacation this year.we're going  to go to new orleans, again. [SEP] uh-huh. [SEP] and, uh, we're only going down there for the food, though. [SEP]  
479	479	108546:25	but, what you serve  or what would you,	0.1626315789473684	0.2889473684210526	0.3805263157894736	0.1678947368421052	what	1	uh-huh. [SEP]  [SEP] uh-huh. [SEP] um, i cook a lot the same as, as my mom did,of course i've added several different recipes, [SEP] right. [SEP]  
480	480	173207:4	when was the last time  you took out, took your truck out   just to,  just to go  driving 	0.0261111111111111	0.3088888888888889	0.6361111111111111	0.0288888888888888	when	0	but i bet you  he really enjoys  riding it. [SEP] i'm sure  he does,yeah. [SEP] yeah.so, you know, yo-, [SEP]  [SEP] h-, 
481	481	146521:6	and how do you feel  about  putting someone in the nursing home?	0.1205555555555555	0.235	0.2555555555555555	0.3888888888888889	how	0	 [SEP] we might as well  [SEP] oh, okay.okay. [SEP] i understand  we are doing care of the elderly, right? [SEP] yes. [SEP]  
482	482	118690:10	well, what  do you know  about latin american policies?	0.4227777777777778	0.1394444444444444	0.2433333333333333	0.1938888888888889	what	0	 [SEP] i know,and, uh, the police are not going  to do anything until they, they've committed some sort of a crime.you know, he was just begging her on the phone,that's not doing anything. [SEP] yeah. [SEP] and there are times  i think, gee, i mumblex should give my kids gu-, [SEP]  
483	483	124609:7	so what is your advice to  picking a college 	0.3377777777777778	0.305	0.1383333333333333	0.2188888888888889	what	0	it's just only was three more classes you know, [SEP] yeah. [SEP] and you, just  doesn't happen that you get out in four years. [SEP] uh-huh. [SEP] but. [SEP]  
484	484	87987:9	well, who  knows.	0.1927777777777778	0.1605555555555555	0.0311111111111111	0.6155555555555555	who	0	 [SEP] right. [SEP] of course, no one will ever know.really i don't kn-, [SEP] i know,i was,i wondered if, uh, the tribes that they represented  the tribe that  was the, the evil tribe, if they were really as bad as it made them to be  [SEP]  
485	485	175133:4	what do you think   wrong  to cause that?	0.2872222222222222	0.1461111111111111	0.4983333333333333	0.0683333333333333	what	0	e-,my husband and i go to the storeand we buy these math books and fractions and multiplication, division thingsand i feel like, uh, there are several areas that we're just really, really slow in  [SEP] uh-huh. [SEP] and, uh, i don't blame the teachers as much as i blame the system.it is, [SEP]  
486	486	14651:13	so, uh, what do you think, that, uh,	0.0822222222222222	0.1811111111111111	0.1633333333333333	0.5733333333333334	what	0	 [SEP] i'm ready. [SEP] okay, let's get started. [SEP] all right,okay. [SEP] okay, 
487	487	133926:4	how do you get your main source of current events 	0.1872222222222222	0.2383333333333333	0.5127777777777777	0.0616666666666666	how	0	and  start right there. [SEP]  [SEP] do you seem  to get it straighter,is that the advantage,or what's the, [SEP] well, you, you, [SEP]  what, what, 
488	488	144582:4	what do you think  about that?	0.1572222222222222	0.2816666666666667	0.4322222222222222	0.1288888888888889	what	0	 [SEP] uh-huh. [SEP] so, i don't know, that, i think  that's,i'm not too a-, much against the, the passing out of the free syringes myself. [SEP] uh-huh. [SEP] i don't know, 
489	489	12161:4	what do you like  to cook 	0.3805555555555555	0.4216666666666666	0.1288888888888889	0.0688888888888888	what	0	 [SEP] yeah,the automobile regulatory agencies or something. [SEP] but that's, that's a good idea.other than that i'm not sure what, what individuals can do  other than like i said  get involved  through a group or an organization. [SEP] uh-huh. [SEP] okay, 
490	490	176208:33	and w-, why, why would they be interested in, in your little turnip unless, you know, one of the motivations in the hidden agenda is well  that's somebody   to molest  you know 	0.105	0.2672222222222222	0.4361111111111111	0.1911111111111111	why	1	 and, uh, but, uh, that's about the, the, uh, the extent of it. [SEP]  [SEP]  but, but, but when,i really am, a-, am concerned about is that, uh, so many of these child care places are, are coming under, uh, uh, you know, investigation for, for, uh, you know, child molestation. [SEP] uh-huh. [SEP]  and i, and i, and i'm saying to myself, well, you know, y-, you dump your, your, your little turnip off to, uh, you know, this child care placeand they don't pay very much 
491	491	115379:5	what else, did you,	0.3177777777777778	0.3305555555555555	0.1622222222222222	0.1894444444444444	what	0	 [SEP] oh, i, i think  i'm, i think  i'm a hacker,but i'm not, not kind, not the, uh, the, you know,  dial around randomly  trying  to break into computers type hackers, [SEP] uh-huh. [SEP] no,that's one of those sports  i don't go for  [SEP] well, that's kind of interesting hobby. 
492	492	66877:9	now, why couldn't your wife run around the golf course 	0.0855555555555555	0.1216666666666666	0.6788888888888889	0.1138888888888889	why	1	it was burnt  out about two years ago and, and the guy moved in and completely redid it's got, oh, it's got a rounded front on it.it's all brick,and he's, he's landscaped his yardand he's about ready  to put in a pool and things like that.so, yeah,there's a variety,you just don't see it anywhere else, as far as the different styles in the houses and whatnot. [SEP]  
493	493	113910:4	what do you think  about that?	0.1927777777777777	0.2533333333333333	0.3477777777777777	0.2061111111111111	what	0	 [SEP] because we have just, had a naturalization act where the mexicans that  were residents in texas, i'm from texas and have become citizens now  [SEP]  [SEP]  [SEP] uh-huh. [SEP]  [SEP] yeah. [SEP]  
494	494	152309:4	what do you consider  most important, you think, in terms of, of the different benefits?	0.12	0.1477777777777778	0.6111111111111112	0.1211111111111111	what	0	 [SEP] uh-huh. [SEP] so it's really, unless you, unless you have some vacation time or some, some sick leave or whatever, um, you kind of have  to finagle your way around  to get that time. [SEP] uh-huh. [SEP] so, that's, that's kind of a drawback i think   uh. i don't know. 
495	495	93182:4	where are you from  originally?	0.015	0.0138888888888888	0.8894444444444444	0.0816666666666666	where	0	that's all mexico, i think   [SEP] yes,uh-huh. and, but it was wonderful.so we really like those.and, uh, i guess  we just like  to go someplace, someplace entirely different.we've been to a few places in this country.we still have a lot   to see  though. [SEP]  
496	496	113499:4	how do you feel  about that lenore?	0.0822222222222222	0.1972222222222222	0.3477777777777777	0.3727777777777777	how	0	 [SEP] bye-bye. [SEP] bye-bye. [SEP] okay.we're talking about capital punishment. [SEP] right. [SEP]  
497	497	73421:4	where'd you live at 	0.0305555555555555	0.0516666666666666	0.8577777777777779	0.06	where	0	but that may just be because i've changed.you know, i used  to live up north.down here, dallas,  seems to me,  the police are militant [SEP] really. [SEP] but, uh, [SEP] where'd you live  
498	498	142849:4	what are your thinkings on what they can do  what they'll be able  to do  	0.4233333333333334	0.1711111111111111	0.1588888888888888	0.2466666666666666	what	1	okay.i think  it's a little bit late in the season for them to assign uswhere do you think  they're headed  we'll have  to talk about the future with the rangers. [SEP] uh-huh. [SEP]  [SEP] right. [SEP]  
499	499	21666:16	what, what are you doing 	0.0227777777777777	0.2283333333333333	0.6861111111111111	0.0627777777777777	what	0	 [SEP] okay,and did, [SEP] and they're into sports [SEP] yeah. [SEP] i mean, as a matter of fact, that's what we're doing  tonight. [SEP]  
500	500	118372:13	but, then, what do i know 	0.0722222222222222	0.18	0.0333333333333333	0.7144444444444444	what	0	 [SEP]  [SEP]  i think, with what they have  to work with  i think   they're doing a pretty good job right now. [SEP] oh, i do too,i think  they're doing real good job. [SEP] uh-huh,so. [SEP]  
501	501	155460:9	overseas, where would you be going 	0.2033333333333333	0.2244444444444444	0.5633333333333334	0.0088888888888888	where	1	and it  cheaper   to live overseas than it  is   to live here. [SEP] no kidding. [SEP] and it doesn't get switched  very easily once you come home. [SEP] i see. [SEP] so, [SEP]  
502	502	33964:9	uh, how do you feel about it 	0.0872222222222222	0.1738888888888888	0.5327777777777777	0.2061111111111111	how	0	well, i don't know. i've, i've had mixed emotions  i guess   when i listen to, uh, the radio and, and watch t v  about the different, uh, things that  are happening.uh, i'm against itbut on the same token, uh, i went out and purchased a gun just because i wanted the right  to do that. [SEP] ye-, [SEP] so i, i have a rifle in the house.uh, the ammunition is probably so old  i'm afraid  to use it.but, uh, i bought it for target practicing and, uh, and also because i wanted a weapon. 
503	503	49862:6	or what was the whole deal on that 	0.2072222222222222	0.1066666666666666	0.5066666666666666	0.1794444444444444	what	0	and i don't, you know, my, my, my, my main sport is baseballbut, you know, um, i've been enjoying footballbut i don't know it as well. [SEP] yeah. [SEP] um, i just, you know, um,cowboys are going  to have a problem aren't they  is it, is it this year  they don't have a draft pick because of the walker trade  
504	504	170115:4	what do you do 	0.0811111111111111	0.2483333333333333	0.5022222222222221	0.1683333333333333	what	0	mumblex i don't, uh, uh, i don't have a long-term financial plan.i don't try  to control my expenses. [SEP]  [SEP] but i'm, i'm glad  you're a stranger. [SEP] that sounds kind of like me. [SEP] but, really, i'm, i happy, i, i, well i'm curious how other people live  so maybe we should start with you. 
505	505	24989:4	who  knows,	0.1399999999999999	0.0872222222222222	0.1105555555555555	0.6622222222222223	who	0	 [SEP]  starts  hitting closer to home. [SEP] yeah,but i always,see it's all, it's all money.this,like a couple other topics  we had talked about  was crime. it, it's, it's all money based. and what you can do  unless you just get down to the parent level and, and then if you're in a bad situation where you have  to send your child to a bad school  
506	506	161205:9	well, how do they become s-,	0.0561111111111111	0.1533333333333333	0.5166666666666667	0.2738888888888889	how	0	are they really  don't think  i've ever seen one. [SEP] uh, they're really nice. [SEP]  [SEP]  i, i've dealt with quite a few of them. people, uh, customers that  bring them into the shop and ask me like, they, uh, fit collars and stuff on themand they are, they are just really nice, really friendly, uh, kind of like medium intelligence. uh, [SEP]  
507	507	76183:18	and, you know, how do you tell your parent's, the parent, hey,  wake up, and smell the coffee 	0.0577777777777777	0.2094444444444444	0.5416666666666666	0.1905555555555555	how	0	um, and, it's seen  more so because when you call parents up  many parents won't even recognize that there is a problemand i'll say, they'll say, oh, well, our kids, my kid,i've never heard anything about this before.this is the first time  there have been problems  and, and, you wonder, don't these parents know that teachers talk,and, you know, we do check with other teachers,and other teachers find the same things in this child. [SEP] right. [SEP]  
508	508	15369:10	and then what else did i have 	0.3177777777777778	0.2388888888888888	0.36	0.0833333333333333	what	0	oh, how funny. [SEP] yeah.mumblex so we talked about the cowboys a little bit.and, i'm out here in phoenix,so we talked about phoe-, cardinals. [SEP] uh-huh. [SEP]  and, so, so that one was all right. 
509	509	73571:4	what, uh, department do you work in 	0.0172222222222222	0.0627777777777777	0.7855555555555556	0.1344444444444444	what	0	yeah,that's right.do you work at t i? [SEP] yeah. [SEP] do you? [SEP] yeah. [SEP]  
510	510	161866:22	what kind of, what lake do you all use 	0.1178947368421052	0.0694736842105263	0.6773684210526315	0.1352631578947368	what	0	yeah, i haven't, i haven't personally done that,but, uh, the races, i, i work with a guy  right now that, uh,  races catamarans in the summertime [SEP] uh-huh. [SEP] and, uh, he's pretty gassed about it.he's got a good, uh, [SEP]  
511	511	126419:6	but how did you get on it 	0.0389473684210526	0.0989473684210526	0.8157894736842104	0.0463157894736842	how	0	 [SEP] no,i don't think so,yeah,patty might  back. [SEP] oh, sure.di-, [SEP]  
512	512	72731:16	how, how do you look at  counting credit cards 	0.0884210526315789	0.3021052631578947	0.4399999999999999	0.1694736842105263	how	0	 [SEP] yeah.but other than that, uh, i, i guess  over the years  tried  to avoid the national credit card syndrome, of  just putting everything on there day after day after day [SEP] uh-huh. [SEP] and then, then you really get socked  to it, if you don't watch it. [SEP] yeah. [SEP]  
513	513	78711:14	i mean, what would it take 	0.2184210526315789	0.4473684210526316	0.1457894736842105	0.1884210526315789	what	1	everybody's got a secret.so, [SEP] well anyway, i'm sorry  i didn't, i didn't have much knowledge. [SEP] well that's okay. do you think, do you think, um, [SEP] i don't even remember this being on there. [SEP]  
514	514	110969:8	but, who  knows what he's going  to bring  home.	0.0526315789473684	0.1031578947368421	0.3978947368421052	0.4463157894736842	who	0	so, that's interesting,but, he, his grades, i haven't seen them yet,but supposedly they're good,so, [SEP] yes,you always hear how good.now my son's at, junior high and says that his grades are going  to be wonderful [SEP]  [SEP]  
515	515	93936:16	wh-, where do they get it 	0.0326315789473684	0.1642105263157894	0.74	0.0631578947368421	where	0	that's good,or it's always good on top of something in the sandwich. [SEP] yeah,yeah. [SEP] oh, well, we made, i made guacamole that i would take  to a pool party across the street the other day, and, and everyone there said  they never made guacamole salad. [SEP] what you want  
516	516	121242:4	what time is it  there?	0.0526315789473684	0.0526315789473684	0.631578947368421	0.2631578947368421	what	0	yeah,it's a good episode. [SEP]  [SEP] yeah, the, the new character on there did. [SEP] right,right.all the way to north carolina. 
517	517	153381:4	how do you feel  about gun control?	0.1178947368421052	0.0978947368421052	0.3884210526315789	0.3957894736842105	how	0	and he said yeah,he's been the best dog  i've ever had  in my life [SEP] wow. [SEP]  just goes everywhere with him. i, he would have been a great, great dog. [SEP] he just needed a lot of time. [SEP]  
518	518	14041:20	and, and how do you rate the, uh,	0.0326315789473684	0.1078947368421052	0.3631578947368421	0.4963157894736842	how	0	 [SEP]  [SEP] yeah,i don't usually have time   to read the newspaper everyday  i try  to listen to the radio in the morning and, and try  to catch one of the morning talk shows,and then i usually end up  flipping through c n n and headline news during the evening.i always try  to read the sunday paper just because it usually gives a summary of the, the week's hot events.so, i try  to, i try  to catch that, if nothing else. [SEP] that's true, 
519	519	150361:9	and so what do you think, next to salary do you rank  is the most important job benefits?	0.3042105263157895	0.2178947368421052	0.3768421052631579	0.1010526315789473	what	0	but, uh, even,you know, i don't mind  spending the extra money on the car if, you know, even if they pass the savings, the cost onto the consumer, because it just seems like a real worthwhile thing. [SEP] uh-huh. [SEP] i'm not a real big seat belt,my, uh, [SEP] okay,um, i guess  we're going  to talk, describe, uh, job benefits, 
520	520	11988:14	i mean, what do you think  we can, uh, i guess  as individuals or as a group, do  about, uh, air pollution?.	0.5010526315789473	0.3626315789473684	0.1063157894736842	0.03	what	1	uh, natural disease, [SEP] yeah,so it's, it's less than clear.like i said, i don't remember the article that well. [SEP] yeah,yeah. [SEP] but, um, i don't know, 
521	521	5736:4	when do you get out 	0.0	0.0942105263157894	0.8531578947368421	0.0521052631578947	when	0	 [SEP] probably not.see i'm in the navy. [SEP] yeah. [SEP] and, uh, you know, most of the navy funds thati probably won't do it until i,if i do do it, it will be after i get out of the navy. [SEP]  
522	522	115904:4	what school district do you work for 	0.0	0.1121052631578947	0.7226315789473684	0.1652631578947368	what	0	well, i work for school districtand, uh, it's, it has hurt us a lot.uh, there has  to be some way, i think,   to equalize education opportunities  uh, you know, our, we, we tend  to think, i think,  e-, especially big government, tends  to think that the solution to everything is  to throw money at it.and i don't, you know,that's just not true. i don't think  the, you know, i don't think  money is going  to take the place of intelligence or, uh, problem solving skills.uh, i think  there are, there are too many things that money can't, uh, that, that money can't buy  that, that  are important as far as education is concerned. [SEP] that's true. 
523	523	108783:14	oh. well, what  took you to north carolina?	0.2005263157894737	0.2721052631578947	0.5152631578947368	0.0121052631578947	what	0	oh, well, that's neat.are you from north carolina? [SEP] no,i'm actually from amarillo, texas, originally. [SEP] oh, are you really  [SEP] uh-huh. [SEP]  
524	524	42407:7	well what are we going  to do  about it?	0.1805263157894736	0.3021052631578948	0.4152631578947368	0.1021052631578947	what	0	i don't know, [SEP]  it's just not, it just doesn't seem right. [SEP] no, it doesn't,it doesn't.they just get out, you know,there was a thing on, [SEP]  
525	525	149167:18	um, so, um, what were you doing  when you were using an apple two e 	0.1152631578947368	0.1726315789473684	0.5989473684210527	0.1131578947368421	what	0	uh-huh. [SEP]  [SEP] uh-huh. [SEP] you try correlate it with other tests and things of that sort.so it's, involves a lot of spreadsheet use. [SEP] yeah,i would imagine so. 
526	526	61671:4	what do you use yours at home for 	0.4505263157894737	0.3168421052631578	0.1342105263157894	0.0984210526315789	what	0	i just felt terrible.i knew  something was wrong with him because his appetite was,he was just getting real skinny. [SEP] so i own a, a p c a t at my home. [SEP] uh-huh,i could never justify  owning a personal computer at home, uh,i mean, that's quite an expense   to look for  uh,well, who is this  
527	527	8565:4	where do you call to 	0.2152631578947368	0.2494736842105263	0.3910526315789474	0.1442105263157894	where	0	 [SEP] right. [SEP] and so, the thing is, is that i, i can tell like, uh, i, i get all my money out of the teller. [SEP] yeah. [SEP] and besides see one of my biggest expenses is telephone calls since i have  to call, you know, international. [SEP]  
528	528	30170:12	well, from where are you calling 	0.0	0.0526315789473684	0.8657894736842104	0.081578947368421	where	0	 [SEP] that was the only time  i really got caught  short  and i, but as i said, most, most of all i try not  to use them, uh, to any, you know, lavishly, in that regard. [SEP] yeah. [SEP]  [SEP] yeah,well tha-, that's good. [SEP]  
529	529	8992:10	uh, what else did i get  in there,	0.6842105263157895	0.1405263157894737	0.0842105263157894	0.0910526315789473	what	0	 [SEP] yeah.what,have you started your garden yet? [SEP] yes.we planted, um, potatoes and onions and bell peppers. [SEP] um, boy. [SEP]  
530	530	122048:9	but. what else would  be an annoyance?	0.4768421052631579	0.3594736842105263	0.14	0.0231578947368421	what	1	i can't think, tha-,our kids in our neighborhood used  to bother me,but they've all gotten grown up now [SEP] uh, [SEP] and we live in a neighborhood where there is not any little kids   to bother me, since mine are all grown up  [SEP] oh. [SEP]  
531	531	101503:16	what, what does it have  in it?	0.86	0.0294736842105263	0.0942105263157894	0.0163157894736842	what	0	 [SEP] and then, [SEP] yeah,because i, when i make this chicken casserole  i, it, it makes a real big casserole and then another one that i freeze  [SEP] uh-huh. [SEP]  so, or i give it to my mom and dad if i know  we're not going  to eat, [SEP]  
532	532	5953:28	why didn't you buy, why didn't you try something more mainline 	0.1284210526315789	0.1889473684210526	0.6663157894736841	0.0163157894736842	why	0	 [SEP] yeah. [SEP] and a lot of times you figure, you know, with the support that they provide  you know,people generally go with that because they figure that the, you know, you probably won't get fired  for  getting i b m material.whereas if you try something different, they'll they'll say yeah, [SEP] and it failsand you're dead. [SEP]  
533	533	67826:4	why  not go to adults, too 	0.131578947368421	0.2731578947368421	0.4878947368421052	0.1068421052631579	why	0	but i think  it ought  to be expanded   to include children. i, i think  they're, they have they're working on, uh, something in austin now, [SEP] uh-huh. [SEP] and i'm not sure what it is  just remember  seeing a, uh, kind of a synopsis of it. [SEP] uh-huh.well, why  stop at children  
534	534	83063:4	what do you mean 	0.1689473684210526	0.1936842105263158	0.5100000000000001	0.1273684210526316	what	0	and they, uh, the minorities could not get enough  of a vote out  to, to pass their plan.and this is something that  had been going on for months.it was on the news every night. they, and they have had lawsuits over it.i mean, it was r-, it was a major issue,and there still wasn't enough minority vote  to get, to pass the plan that they were backing  that's, y-, you know, i think that you have really hit on something there. wa-,  to say that, uh, those... [SEP]  
535	535	171763:102	what  hasn't come in yet	0.6547368421052632	0.151578947368421	0.123157894736842	0.0705263157894736	what	0	uh-huh. [SEP] you know, i keep track of every penny. and, more or less, enter it in. [SEP] uh-huh. [SEP] every single day i'm at the computer. [SEP] i see. [SEP]  and, it's like, okay, what  do we have  left, what do we have  to pay  what have we paid  this month. , you know.
536	536	122929:4	how would you achieve that 	0.2763157894736842	0.2452631578947368	0.4784210526315789	0.0	how	1	 [SEP] yes. [SEP]  [SEP] uh-huh. [SEP] uh, we need  to elect people that  are more, uh,or... [SEP] i'm not sure how you would ach-, 
537	537	169130:14	so, um, how do you feel about the crime in your city 	0.1626315789473684	0.171578947368421	0.3931578947368421	0.2726315789473684	how	0	 [SEP] right,rightand, well, it's, it, it seems pretty aggre-, aggressive oriented,i mean, you, you look at the last mis-, military action which  was in the persian gulf and wasn't anywhere near the united statesand it was, uh, you know, it was definitely a projection of u s power on the other side of the globe,so, at, at any rate, this is getting off the topicbut i-, my, my point was that there is, for people who  don't want  to do the military service, there, it would be neat if there were an alternative that  could instill the same sort of personal discipline and sense of purpose and, uh, sense of community that the boy scouts, [SEP]  
538	538	163430:9	well, who  wants  to clean their junk before they throw it away.	0.1373684210526315	0.4736842105263157	0.0794736842105263	0.3094736842105263	who	0	more than it's worth. [SEP] it's,i don't know, it, it can be,it  not as easy   selecting, you know, clean junk as they say  [SEP]  [SEP]  [SEP] right. 
539	539	123691:9	so, what are you planning  to go into 	0.1052631578947368	0.111578947368421	0.6931578947368421	0.09	what	0	nursing.great. [SEP] yeah. [SEP] my mom's an l v n. [SEP] oh, really. [SEP] yeah. 
540	540	51567:8	so, what  made you decide  to put her in a montessori school?	0.3142105263157895	0.1247368421052631	0.4957894736842105	0.0647368421052631	what	0	and she, um, she had  to go back to work,they had some other expenses that  came upso she had  to go, i guess,  get a real job. [SEP] yeah. get a real job, full time. [SEP] yeah.so, uh, [SEP]  
541	541	175410:9	uh, what would you do   to change it? to make it better?	0.4	0.2621052631578947	0.2752631578947369	0.0621052631578947	what	1	yeah. [SEP] but, uh, that was absurd. there is never, there was no reason  the appeal process should have dragged on that long for a six month sentence  [SEP] i know that, that mumblex. [SEP]  [SEP] uh-huh.and, i don't know. 
