	TGrepID	Question	Every	A	The	Other	Wh	ModalPresent
476	120441:16	wh-, where do you go  camping at  around here?	0.24105263157894738	0.23526315789473684	0.521578947368421	0.002105263157894742	where	0
477	28397:4	what do you use 	0.11894736842105265	0.09684210526315791	0.781578947368421	0.0026315789473684314	what	0
478	56684:21	now, wher-, where do you go when you go there  	0.5115789473684211	0.25842105263157894	0.17263157894736844	0.05736842105263158	where	0
479	108546:25	but, what you serve  or what would you,	0.16263157894736843	0.2889473684210526	0.38052631578947366	0.16789473684210526	what	1
480	173207:4	when was the last time  you took out, took your truck out   just to,  just to go  driving 	0.02611111111111111	0.3088888888888889	0.6361111111111111	0.02888888888888889	when	0
481	146521:6	and how do you feel  about  putting someone in the nursing home?	0.12055555555555555	0.235	0.25555555555555554	0.3888888888888889	how	0
482	118690:10	well, what  do you know  about latin american policies?	0.42277777777777786	0.13944444444444443	0.24333333333333332	0.1938888888888889	what	0
483	124609:7	so what is your advice to  picking a college 	0.3377777777777778	0.305	0.13833333333333334	0.2188888888888889	what	0
484	87987:9	well, who  knows.	0.1927777777777778	0.16055555555555556	0.031111111111111107	0.6155555555555555	who	0
485	175133:4	what do you think   wrong  to cause that?	0.2872222222222222	0.1461111111111111	0.49833333333333335	0.06833333333333333	what	0
486	14651:13	so, uh, what do you think, that, uh,	0.08222222222222222	0.1811111111111111	0.16333333333333333	0.5733333333333334	what	0
487	133926:4	how do you get your main source of current events 	0.18722222222222226	0.23833333333333334	0.5127777777777777	0.061666666666666675	how	0
488	144582:4	what do you think  about that?	0.15722222222222224	0.2816666666666667	0.43222222222222223	0.12888888888888891	what	0
489	12161:4	what do you like  to cook 	0.38055555555555554	0.42166666666666663	0.1288888888888889	0.06888888888888889	what	0
490	176208:33	and w-, why, why would they be interested in, in your little turnip unless, you know, one of the motivations in the hidden agenda is well  that's somebody   to molest  you know 	0.105	0.2672222222222222	0.4361111111111111	0.19111111111111112	why	1
491	115379:5	what else, did you,	0.3177777777777778	0.33055555555555555	0.16222222222222224	0.18944444444444444	what	0
492	66877:9	now, why couldn't your wife run around the golf course 	0.08555555555555555	0.12166666666666666	0.6788888888888889	0.1138888888888889	why	1
493	113910:4	what do you think  about that?	0.19277777777777777	0.2533333333333333	0.34777777777777774	0.20611111111111113	what	0
494	152309:4	what do you consider  most important, you think, in terms of, of the different benefits?	0.12000000000000001	0.1477777777777778	0.6111111111111112	0.1211111111111111	what	0
495	93182:4	where are you from  originally?	0.015000000000000001	0.013888888888888895	0.8894444444444444	0.08166666666666667	where	0
496	113499:4	how do you feel  about that lenore?	0.08222222222222222	0.19722222222222222	0.34777777777777774	0.37277777777777776	how	0
497	73421:4	where'd you live at 	0.03055555555555555	0.05166666666666666	0.8577777777777779	0.060000000000000005	where	0
498	142849:4	what are your thinkings on what they can do  what they'll be able  to do  	0.4233333333333334	0.1711111111111111	0.15888888888888889	0.24666666666666665	what	1
499	21666:16	what, what are you doing 	0.02277777777777778	0.2283333333333333	0.6861111111111111	0.06277777777777777	what	0
500	118372:13	but, then, what do i know 	0.07222222222222223	0.18000000000000002	0.03333333333333333	0.7144444444444444	what	0
501	155460:9	overseas, where would you be going 	0.20333333333333334	0.22444444444444445	0.5633333333333334	0.008888888888888889	where	1
502	33964:9	uh, how do you feel about it 	0.08722222222222223	0.17388888888888887	0.5327777777777777	0.2061111111111111	how	0
503	49862:6	or what was the whole deal on that 	0.20722222222222222	0.10666666666666667	0.5066666666666666	0.17944444444444443	what	0
504	170115:4	what do you do 	0.0811111111111111	0.24833333333333338	0.5022222222222221	0.16833333333333333	what	0
505	24989:4	who  knows,	0.13999999999999999	0.08722222222222223	0.11055555555555557	0.6622222222222223	who	0
506	161205:9	well, how do they become s-,	0.0561111111111111	0.15333333333333332	0.5166666666666667	0.2738888888888889	how	0
507	76183:18	and, you know, how do you tell your parent's, the parent, hey,  wake up, and smell the coffee 	0.05777777777777778	0.20944444444444443	0.5416666666666666	0.19055555555555556	how	0
508	15369:10	and then what else did i have 	0.3177777777777778	0.23888888888888887	0.36000000000000004	0.08333333333333333	what	0
509	73571:4	what, uh, department do you work in 	0.017222222222222222	0.06277777777777777	0.7855555555555556	0.13444444444444445	what	0
510	161866:22	what kind of, what lake do you all use 	0.11789473684210527	0.06947368421052631	0.6773684210526315	0.13526315789473686	what	0
511	126419:6	but how did you get on it 	0.03894736842105263	0.09894736842105263	0.8157894736842104	0.04631578947368422	how	0
512	72731:16	how, how do you look at  counting credit cards 	0.08842105263157896	0.3021052631578947	0.43999999999999995	0.16947368421052633	how	0
513	78711:14	i mean, what would it take 	0.21842105263157893	0.4473684210526316	0.14578947368421052	0.18842105263157896	what	1
514	110969:8	but, who  knows what he's going  to bring  home.	0.05263157894736842	0.1031578947368421	0.39789473684210525	0.4463157894736842	who	0
515	93936:16	wh-, where do they get it 	0.03263157894736842	0.16421052631578947	0.74	0.06315789473684211	where	0
516	121242:4	what time is it  there?	0.05263157894736842	0.05263157894736842	0.631578947368421	0.2631578947368421	what	0
517	153381:4	how do you feel  about gun control?	0.11789473684210527	0.09789473684210526	0.38842105263157894	0.3957894736842105	how	0
518	14041:20	and, and how do you rate the, uh,	0.03263157894736842	0.10789473684210525	0.3631578947368421	0.4963157894736842	how	0
519	150361:9	and so what do you think, next to salary do you rank  is the most important job benefits?	0.3042105263157895	0.21789473684210525	0.3768421052631579	0.10105263157894737	what	0
520	11988:14	i mean, what do you think  we can, uh, i guess  as individuals or as a group, do  about, uh, air pollution?.	0.5010526315789473	0.3626315789473684	0.10631578947368421	0.03	what	1
521	5736:4	when do you get out 	0.0	0.09421052631578948	0.8531578947368421	0.05210526315789474	when	0
522	115904:4	what school district do you work for 	0.0	0.11210526315789474	0.7226315789473684	0.16526315789473686	what	0
523	108783:14	oh. well, what  took you to north carolina?	0.20052631578947372	0.27210526315789474	0.5152631578947368	0.01210526315789475	what	0
524	42407:7	well what are we going  to do  about it?	0.18052631578947367	0.3021052631578948	0.41526315789473683	0.10210526315789474	what	0
525	149167:18	um, so, um, what were you doing  when you were using an apple two e 	0.11526315789473685	0.17263157894736844	0.5989473684210527	0.1131578947368421	what	0
526	61671:4	what do you use yours at home for 	0.4505263157894737	0.31684210526315787	0.13421052631578947	0.09842105263157895	what	0
527	8565:4	where do you call to 	0.21526315789473682	0.24947368421052632	0.3910526315789474	0.14421052631578948	where	0
528	30170:12	well, from where are you calling 	0.0	0.05263157894736842	0.8657894736842104	0.08157894736842106	where	0
529	8992:10	uh, what else did i get  in there,	0.6842105263157895	0.1405263157894737	0.08421052631578947	0.09105263157894737	what	0
530	122048:9	but. what else would  be an annoyance?	0.4768421052631579	0.35947368421052633	0.14	0.023157894736842106	what	1
531	101503:16	what, what does it have  in it?	0.86	0.02947368421052632	0.09421052631578947	0.01631578947368421	what	0
532	5953:28	why didn't you buy, why didn't you try something more mainline 	0.12842105263157894	0.1889473684210526	0.6663157894736841	0.01631578947368421	why	0
533	67826:4	why  not go to adults, too 	0.13157894736842105	0.2731578947368421	0.4878947368421052	0.1068421052631579	why	0
534	83063:4	what do you mean 	0.16894736842105262	0.1936842105263158	0.5100000000000001	0.1273684210526316	what	0
535	171763:102	what  hasn't come in yet	0.6547368421052632	0.15157894736842106	0.12315789473684209	0.07052631578947369	what	0
536	122929:4	how would you achieve that 	0.27631578947368424	0.24526315789473685	0.4784210526315789	0.0	how	1
537	169130:14	so, um, how do you feel about the crime in your city 	0.1626315789473684	0.17157894736842105	0.3931578947368421	0.2726315789473684	how	0
538	163430:9	well, who  wants  to clean their junk before they throw it away.	0.13736842105263158	0.47368421052631576	0.07947368421052632	0.3094736842105263	who	0
539	123691:9	so, what are you planning  to go into 	0.10526315789473684	0.11157894736842106	0.6931578947368421	0.09	what	0
540	51567:8	so, what  made you decide  to put her in a montessori school?	0.3142105263157895	0.12473684210526316	0.4957894736842105	0.06473684210526316	what	0
541	175410:9	uh, what would you do   to change it? to make it better?	0.4	0.26210526315789473	0.2752631578947369	0.06210526315789475	what	1
542	174186:4	how you doing 	0.09947368421052633	0.09578947368421054	0.21526315789473682	0.5894736842105263	how	0
543	114369:25	and, uh, why, why do we let this happen 	0.1268421052631579	0.21473684210526317	0.5042105263157894	0.1542105263157895	why	0
544	44161:16	why, why should we be the ones that  have  to do it  and things like that	0.31157894736842107	0.2236842105263158	0.28578947368421054	0.17842105263157892	why	1
545	131468:4	how did they end up so far away 	0.14842105263157895	0.20368421052631577	0.3642105263157895	0.28368421052631576	how	0
546	47158:4	where have you, uh,	0.16473684210526315	0.31578947368421045	0.2752631578947369	0.24421052631578952	where	0
547	34505:4	what was the last comedy  you saw  	0.10210526315789474	0.19999999999999998	0.6563157894736842	0.04157894736842106	what	0
548	12022:9	uh, when was the last time  you saw a truck that  didn't belch, smoke, or, uh,	0.11947368421052632	0.3026315789473684	0.35684210526315796	0.22052631578947365	when	0
549	132595:16	wha-, what do you think  of that new luxury car tax, anything over ten thou-, or thirty thousand dollars?	0.21842105263157893	0.1236842105263158	0.31263157894736837	0.3452631578947368	what	0
550	71526:4	what did i do  to myself	0.11789473684210527	0.16736842105263156	0.2715789473684211	0.4431578947368421	what	0
551	157910:20	who's, who's  not very well educated?	0.3157894736842105	0.15578947368421053	0.43631578947368416	0.09210526315789475	who	0
552	55120:4	who are they going  to blow it to 	0.14263157894736841	0.1573684210526316	0.3473684210526316	0.3526315789473684	who	0
553	37431:9	gee, how can you draw a conclusion from it 	0.12578947368421053	0.3505263157894737	0.22736842105263158	0.29578947368421055	how	1
554	153872:4	what do you do 	0.1889473684210526	0.18	0.5178947368421053	0.1131578947368421	what	0
555	113825:8	so, what do you think  about it?	0.28578947368421054	0.18947368421052632	0.23157894736842108	0.2931578947368421	what	0
556	115710:4	what do you take 	0.2073684210526316	0.2094736842105263	0.2994736842105263	0.2836842105263158	what	0
557	120876:4	what did you grow 	0.4242105263157895	0.14894736842105263	0.35947368421052633	0.06736842105263156	what	0
558	109109:4	where do you live 	0.07052631578947367	0.08789473684210528	0.8368421052631579	0.0047368421052631626	where	0
559	131927:4	what did you do 	0.045789473684210526	0.10842105263157895	0.33421052631578946	0.511578947368421	what	0
560	38698:4	how did you get involved 	0.10999999999999999	0.15	0.6973684210526315	0.042105263157894736	how	0
561	76197:228	well, then, then again when you have, uh, a society where a certain percentage of the parents are, uh, doing drugs in the home uh, either unemployed and don't care about a, uh, just a have their own problems   how, how do you expect the school to, um, or how do you expect the,	0.19684210526315787	0.3268421052631579	0.20315789473684207	0.2731578947368421	how	0
562	149292:9	uh, what are the ages of your kids  then?	0.4605263157894737	0.04157894736842107	0.31894736842105265	0.17894736842105266	what	0
563	174968:16	wh-, what  happens if you were  to fail?	0.40631578947368424	0.24578947368421053	0.1763157894736842	0.17157894736842105	what	0
564	88619:4	where did you go to school 	0.07105263157894737	0.09	0.8226315789473684	0.016315789473684207	where	0
565	146252:9	so, what are your favorite shows 	0.6242105263157894	0.1763157894736842	0.06526315789473684	0.13421052631578947	what	0
566	138191:9	well, how do you think that that's happened 	0.1636842105263158	0.24947368421052632	0.33157894736842103	0.2552631578947368	how	0
567	98257:16	what, what do you think   can prevent crime?	0.39842105263157895	0.3121052631578947	0.23684210526315788	0.05263157894736845	what	1
568	148200:16	what, what magazines do you have  at home?	0.5700000000000001	0.16157894736842104	0.1910526315789474	0.07736842105263157	what	0
569	130541:4	what did you do  on the farm?	0.4147368421052631	0.2263157894736842	0.31105263157894736	0.047368421052631594	what	0
570	129435:6	but what is it worth 	0.07238095238095238	0.10047619047619047	0.5857142857142857	0.24142857142857144	what	0
571	12197:4	what do you like to,  to cook 	0.3780952380952381	0.4690476190476191	0.1338095238095238	0.01904761904761906	what	0
572	148655:4	where do you work at 	0.01904761904761905	0.019523809523809527	0.949047619047619	0.011904761904761899	where	0
573	31405:6	and what  happens if it, you know, if it, if they catch it,	0.13380952380952382	0.10523809523809524	0.5109523809523809	0.24952380952380954	what	0
574	99025:4	where do you live now 	0.015714285714285705	0.022380952380952383	0.9519047619047618	0.01	where	0
575	108123:4	what kind do you like  to watch 	0.2742857142857143	0.3280952380952381	0.3685714285714285	0.029047619047619048	what	0
576	58947:4	what do you think  about it?	0.16	0.1676190476190476	0.33666666666666667	0.33571428571428574	what	0
577	84723:4	how do you feel about it 	0.16999999999999998	0.1638095238095238	0.5333333333333333	0.13285714285714287	how	0
578	26006:4	what do you mean 	0.07714285714285714	0.035238095238095256	0.6480952380952382	0.23952380952380953	what	0
579	14662:15	and if so, why has crime increased 	0.5142857142857142	0.18285714285714288	0.2995238095238095	0.0033333333333333444	why	0
580	156332:16	what, what, uh, newspapers do you read 	0.771904761904762	0.10333333333333333	0.12190476190476193	0.002857142857142857	what	0
581	129702:16	what, what do you do  now?	0.17476190476190476	0.21714285714285714	0.5719047619047619	0.03619047619047619	what	0
582	11532:7	well what have you seen 	0.38	0.3142857142857143	0.24904761904761902	0.0561904761904762	what	0
583	76373:38	can you, how can you, how can you expect  to,	0.1380952380952381	0.2661904761904762	0.18952380952380954	0.40619047619047627	how	1
584	64760:9	jay, where do you live in texas 	0.008571428571428561	0.016666666666666666	0.9661904761904762	0.008571428571428572	where	0
585	152968:4	how do you keep up with current events 	0.45952380952380956	0.18666666666666668	0.33238095238095233	0.02142857142857143	how	0
586	6220:90	what exactly, what does that mean 	0.24571428571428572	0.10476190476190476	0.5004761904761905	0.14904761904761904	what	0
587	34177:4	how do you feel about that 	0.03952380952380952	0.10666666666666667	0.6476190476190476	0.2061904761904762	how	0
588	31262:4	what are you telling that student 	0.2261904761904762	0.07047619047619048	0.6042857142857143	0.09904761904761905	what	0
589	5609:16	wha-, what are you working on 	0.18047619047619046	0.1295238095238095	0.6780952380952381	0.011904761904761895	what	0
590	142635:4	what color did you paint 	0.08476190476190477	0.06285714285714286	0.6942857142857143	0.1580952380952381	what	0
591	119557:20	and, and what does it cost these people over there  you know.	0.30809523809523814	0.11761904761904761	0.309047619047619	0.2652380952380952	what	0
592	167731:24	well, you know, uh, what do you do  as far as,	0.24047619047619045	0.18285714285714288	0.31952380952380954	0.2571428571428572	what	0
593	88024:20	but, but who  knows how it's supposed  to all end 	0.06571428571428571	0.13571428571428573	0.04619047619047619	0.7523809523809524	who	0
594	177068:9	hey, what do you think 	0.23095238095238094	0.2690476190476191	0.3604761904761905	0.13952380952380952	what	0
595	42451:7	well what do you think 	0.20857142857142857	0.27714285714285714	0.33238095238095233	0.18190476190476193	what	0
596	131946:4	what do you use it for 	0.22190476190476197	0.11571428571428573	0.5619047619047619	0.1004761904761905	what	0
597	113885:6	but what do you think 	0.22190476190476188	0.1676190476190476	0.4	0.21000000000000002	what	0
598	41547:4	what do you usually wear  to work?.	0.16904761904761906	0.38047619047619047	0.4404761904761906	0.01	what	0
599	108104:12	well, so what is your favorite t v show 	0.03333333333333334	0.03	0.9138095238095238	0.02285714285714286	what	0
600	111527:4	where do you go  if you like  to have a nice meal  out, or a big meal?	0.06473684210526316	0.44578947368421057	0.4868421052631579	0.002631578947368421	where	0
601	51431:6	and how did you choose that sitter 	0.02210526315789475	0.07736842105263159	0.7678947368421053	0.13263157894736843	how	0
602	131435:7	who  says that they just must got  to come over  to see us all the time for the holidays	0.24263157894736845	0.08210526315789474	0.17105263157894737	0.5036842105263158	who	1
603	48034:4	what did you teach 	0.14631578947368423	0.05684210526315789	0.7442105263157895	0.05263157894736842	what	0
604	174125:6	so why  make fun of mine 	0.14526315789473684	0.13947368421052633	0.44684210526315793	0.26842105263157895	why	0
605	113414:14	so i guess why should the government  	0.08894736842105262	0.26421052631578945	0.3263157894736842	0.32052631578947366	why	1
606	146887:7	so how do you just figure mumblex 	0.0994736842105263	0.09578947368421052	0.23052631578947372	0.5742105263157895	how	0
607	137813:4	what did you get 	0.08578947368421053	0.02526315789473684	0.8800000000000001	0.008947368421052633	what	0
608	92665:4	what did she do with 	0.05052631578947368	0.10736842105263159	0.3863157894736842	0.45526315789473687	what	0
609	46737:8	so, what's your next purchase supposed  to be 	0.07789473684210528	0.14315789473684212	0.7668421052631579	0.01210526315789475	what	0
610	113068:16	what, what do you think  about them?	0.35000000000000003	0.15368421052631578	0.2410526315789474	0.2552631578947368	what	0
611	72013:4	what do you think 	0.3505263157894737	0.11842105263157894	0.28421052631578947	0.24684210526315792	what	0
612	157929:4	what did you major in 	0.059473684210526324	0.005263157894736847	0.8710526315789474	0.06421052631578947	what	0
613	114684:16	w-, where do you work 	0.0	0.009473684210526322	0.9742105263157895	0.01631578947368421	where	0
614	173523:6	so what does that tell you 	0.1868421052631579	0.11842105263157894	0.4605263157894737	0.23421052631578948	what	0
615	78491:30	uh, what's the main, what's the main difference between republicans and democrats 	0.14473684210526316	0.24578947368421053	0.5552631578947368	0.05421052631578947	what	0
616	75131:4	what was your, uh, graduate study in 	0.013684210526315778	0.01368421052631579	0.8915789473684211	0.08105263157894738	what	0
617	102105:4	how do you usually find a, a new restaurant 	0.1236842105263158	0.4652631578947368	0.4063157894736842	0.004736842105263176	how	0
618	115884:16	what, what state do you live in 	5.843279076974526e-18	0.04947368421052632	0.7952631578947368	0.15421052631578946	what	0
619	91886:4	where have you all been  on vacation recently?	0.3678947368421053	0.21894736842105264	0.30210526315789477	0.11105263157894736	where	0
620	120598:7	well what do you do  on your yard?	0.33052631578947367	0.2805263157894737	0.20736842105263156	0.18157894736842106	what	0
621	134352:4	how'd you like  to own a piece of property where your lake is going sour because of acid rain  	0.0468421052631579	0.056842105263157895	0.034210526315789476	0.8621052631578947	how	1
622	121466:9	well, what did you have  for lunch?	0.18368421052631578	0.06421052631578948	0.7399999999999999	0.01157894736842106	what	0
623	16834:16	what, what do you do 	0.15842105263157893	0.06894736842105263	0.666842105263158	0.10578947368421054	what	0
624	84108:4	how do you spell that 	0.00052631578947369	0.03842105263157894	0.8547368421052632	0.10578947368421052	how	0
625	114332:21	so what, so what  gets you?	0.1257894736842105	0.08631578947368422	0.26526315789473687	0.5226315789473684	what	0
626	160168:9	uh, what do you feel  about come of the things that  need  to,	0.06105263157894738	0.12947368421052632	0.1457894736842105	0.6636842105263158	what	0
627	89110:4	what did i say  peter?	0.044736842105263165	0.02631578947368421	0.8099999999999999	0.11894736842105262	what	0
628	13239:4	what would you have these people do  if they were brought in 	0.39210526315789473	0.2142105263157895	0.2663157894736842	0.1273684210526316	what	1
629	159364:6	or how does that work 	0.06263157894736841	0.12315789473684209	0.7047368421052632	0.10947368421052632	how	0
630	8552:6	so how do you keep track of where you are  in, in your monthly spending 	0.19842105263157891	0.2431578947368421	0.5042105263157894	0.05421052631578949	how	0
631	61796:21	well, what, what is a a good brand a inexpensive 	0.07473684210526317	0.54	0.2536842105263158	0.1310526315789474	what	0
632	133681:9	well, how did it go 	0.10631578947368421	0.07157894736842105	0.5594736842105262	0.26263157894736844	how	0
633	91625:9	and then where do you meet 	0.015789473684210527	0.03631578947368422	0.8947368421052632	0.05263157894736842	where	0
634	74194:31	so if you were  to improve it, what would you do   to improve it?	0.43631578947368427	0.3042105263157895	0.2594736842105263	0.0	what	1
635	130654:14	uh, see, what do we recycle 	0.6373684210526317	0.22894736842105262	0.028421052631578944	0.10526315789473684	what	0
636	99843:19	now what, what do they pick  up?	0.5410526315789475	0.18842105263157896	0.1573684210526316	0.11263157894736843	what	0
637	76952:4	what do you think   are some current trends in, uh, the way  families spend time together  based on what you've seen 	0.6394736842105263	0.2552631578947368	0.08631578947368422	0.018947368421052636	what	0
638	7924:9	oh, what's he teach 	0.044210526315789464	0.11789473684210527	0.8378947368421052	0.0	what	0
639	176169:4	why  not replace it 	0.08421052631578947	0.301578947368421	0.43052631578947365	0.1836842105263158	why	0
640	129975:18	but, i mean, what would somebody do  with them.	0.33210526315789474	0.2826315789473684	0.21473684210526317	0.1705263157894737	what	1
641	39335:4	what do you serve  with it?	0.20421052631578948	0.19105263157894736	0.48368421052631577	0.12105263157894736	what	0
642	65012:4	what college are you teaching at 	0.008947368421052636	0.01789473684210527	0.9626315789473684	0.01	what	0
643	21649:34	so what, what, how do you spend the time with your children 	0.27473684210526317	0.46315789473684216	0.1568421052631579	0.10526315789473684	how	0
644	149109:14	well, see, what do you do 	0.22473684210526318	0.20421052631578948	0.5352631578947369	0.03578947368421054	what	0
645	165969:16	what, what  attracts you to the saturns?	0.38526315789473686	0.23473684210526316	0.3236842105263158	0.056315789473684215	what	0
646	153858:4	what do you do  jeff?	0.04947368421052631	0.18736842105263157	0.7105263157894737	0.05263157894736843	what	0
647	109254:9	well, where do you do that 	0.07631578947368421	0.17052631578947366	0.7384210526315789	0.014210526315789474	where	0
648	110096:6	and how do you pronounce that 	0.0631578947368421	0.00421052631578948	0.8773684210526317	0.054736842105263146	how	0
649	77725:4	what did you think  about the coverage like over in the, uh, persian gulf?	0.15842105263157893	0.15736842105263157	0.30421052631578943	0.38	what	0
650	53763:14	i mean, what does this have  to do  with  getting, you know, a computer science degree or whatever, you know?	0.15894736842105261	0.15526315789473685	0.36157894736842106	0.32368421052631574	what	0
651	71743:9	well, what are you studying 	0.19052631578947368	0.07421052631578946	0.678421052631579	0.056315789473684215	what	0
652	24617:9	and then how would you feel afterwards when you came up  negative and, you know, your supervisor has accused you of  using drugs  	0.06210526315789473	0.1731578947368421	0.601578947368421	0.1631578947368421	how	1
653	125687:6	and why don't you like the mustang 	0.24105263157894738	0.24368421052631584	0.41000000000000003	0.10526315789473684	why	0
654	117208:4	who  knows, you know.	0.11894736842105262	0.08315789473684211	0.07052631578947367	0.726842105263158	who	0
655	4140:4	how did i hear about it 	0.044210526315789464	0.047368421052631574	0.7947368421052632	0.11368421052631579	how	0
656	77458:6	or what would they do 	0.3173684210526316	0.2636842105263158	0.20789473684210527	0.21000000000000002	what	1
657	75101:36	where do you think  it's, where do you think  it's going  to go  in twenty years?	0.18052631578947367	0.24105263157894738	0.21842105263157893	0.36	where	0
658	104072:16	and then, uh, who  knows how they process it from there  and what they turn it into 	0.08473684210526317	0.21789473684210528	0.09157894736842107	0.6047368421052631	who	0
659	160359:8	so what's a guy  to do 	0.033157894736842115	0.14947368421052631	0.15578947368421053	0.661578947368421	what	0
660	8143:4	what would you serve  uh, if you were having a dinner party?	0.4555555555555556	0.35055555555555556	0.1377777777777778	0.055555555555555566	what	1
661	83886:6	and what does the foliage look like 	0.12388888888888888	0.10833333333333334	0.55	0.21777777777777776	what	0
662	141829:4	what's your favorite news 	0.15166666666666667	0.05833333333333335	0.79	1.2335811384723944e-17	what	0
663	90897:14	you know, what's the trade off  there,	0.20055555555555554	0.1988888888888889	0.5066666666666666	0.0938888888888889	what	0
664	27328:4	how is texas  about  keeping your children out of public schools,	0.38833333333333336	0.14833333333333332	0.19555555555555557	0.26722222222222225	how	0
665	160583:4	what do you think 	0.22666666666666668	0.21944444444444444	0.3316666666666667	0.2222222222222222	what	0
666	23663:4	what are some of your favorite foods 	0.47611111111111115	0.29611111111111116	0.07388888888888892	0.15388888888888888	what	0
667	138823:9	uh, what do you think  about it?	0.2677777777777778	0.20500000000000002	0.36944444444444446	0.15777777777777777	what	0
668	74128:20	what was, what was your name  again?	0.06444444444444444	0.12055555555555555	0.758888888888889	0.05611111111111111	what	0
669	21989:4	what are you learning  to be 	0.12777777777777777	0.03277777777777777	0.8383333333333334	0.0011111111111111118	what	0
670	22312:4	what do they do  then.	0.33	0.24166666666666664	0.28944444444444445	0.1388888888888889	what	0
671	168574:4	what's he going  to be doing  when he turns into an adult 	0.24388888888888888	0.33944444444444444	0.17	0.24666666666666665	what	0
672	98503:20	what are, what does your city have  for gun control if anything?	0.47166666666666657	0.21944444444444444	0.27722222222222226	0.031666666666666676	what	0
673	28750:4	why don't you go first 	0.11055555555555555	0.09666666666666666	0.09222222222222223	0.7005555555555555	why	0
674	47849:23	now when you baby-sit  what age group children do you sit with 	0.23833333333333334	0.23888888888888893	0.5161111111111112	0.006666666666666666	what	0
675	80920:4	what's the last movie  you saw  	0.042222222222222196	0.07444444444444447	0.8688888888888889	0.014444444444444446	what	0
676	163629:34	or, or, or what do you think 	0.27444444444444444	0.23777777777777778	0.3211111111111111	0.16666666666666669	what	0
677	19308:21	and finally, you know, who  knows	0.06388888888888891	0.275	0.013888888888888888	0.6466666666666667	who	0
678	100746:6	and what are, you know,	0.2816666666666667	0.045000000000000005	0.07888888888888888	0.5944444444444444	what	0
679	136886:5	what vacations  have you been on  that you like 	0.4794444444444444	0.3405555555555556	0.11833333333333335	0.061666666666666675	what	0
680	167702:97	what are we going  to	0.2411111111111111	0.09444444444444444	0.39388888888888896	0.27	what	0
681	155409:12	so uh, what do yo-,	0.1622222222222222	0.07833333333333334	0.22944444444444445	0.5299999999999999	what	0
682	130644:22	oh, g-, where  have i gone  that  anywhere.	0.45055555555555554	0.14	0.15166666666666667	0.25777777777777783	where	0
683	113977:9	well, what do you think about 	0.31277777777777777	0.16444444444444445	0.09555555555555556	0.42722222222222217	what	0
684	93886:4	what  next,	0.18666666666666668	0.04444444444444443	0.6294444444444445	0.13944444444444443	what	0
685	11565:5	what else did it.	0.40166666666666667	0.21055555555555555	0.2661111111111111	0.12166666666666666	what	0
686	14538:4	what are they going up to 	0.05000000000000001	0.16055555555555553	0.5900000000000001	0.19944444444444445	what	0
687	96038:9	oh, where do you stay 	0.1322222222222222	0.09944444444444445	0.7683333333333333	0.0	where	0
688	82256:4	what do you do  during those, those days?	0.4883333333333333	0.37111111111111117	0.07222222222222224	0.06833333333333334	what	0
689	88636:4	what's the criterion for  choosing  to go there 	0.42999999999999994	0.10833333333333334	0.35055555555555556	0.1111111111111111	what	0
690	21993:28	what degree, i mean, what are you wanting  to do  after you get out of college?	0.23777777777777778	0.1416666666666667	0.6205555555555555	1.850371707708594e-17	what	0
691	41118:8	or, how did you do it 	0.2288888888888889	0.14333333333333334	0.61	0.017777777777777785	how	0
692	7739:9	well, what do you think  about nolan ryan being the first baseball player   to earn a million dollars?	0.17722222222222223	0.22555555555555554	0.38555555555555554	0.21166666666666667	what	0
693	164740:9	so, how did that happen  anyway?	0.15666666666666668	0.21055555555555555	0.5855555555555555	0.047222222222222235	how	0
694	99178:16	what, what does,	0.135	0.07388888888888888	0.09888888888888889	0.6922222222222223	what	0
695	27575:4	what's the solution  then?	0.04761904761904763	0.20142857142857146	0.6071428571428571	0.14380952380952378	what	0
696	120101:4	what's the most expensive one  you bought  	0.04761904761904763	0.02095238095238096	0.930952380952381	0.0004761904761904714	what	0
697	126699:9	well, what movies are you looking forward to  seeing  now?	0.4747619047619048	0.31380952380952387	0.1466666666666667	0.0642857142857143	what	0
698	60165:4	what did they do 	0.1361904761904762	0.18523809523809523	0.5352380952380953	0.14333333333333334	what	0
699	161207:4	how did they get their reputation  then?	0.09095238095238097	0.18904761904761905	0.6723809523809523	0.04761904761904763	how	0
700	124965:9	well, why would that be 	0.06	0.34047619047619054	0.5761904761904761	0.023333333333333334	why	1
701	5652:4	where you at 	0.0	0.07999999999999999	0.92	5.286776307738857e-18	where	0
702	61506:9	well, how did he get out 	0.04904761904761905	0.06285714285714286	0.888095238095238	0.0	how	0
703	155384:4	what do you do  with your budget?	0.36619047619047623	0.16714285714285712	0.4033333333333334	0.06333333333333334	what	0
704	175577:75	who  knows what  going  to happen in another thirty years	0.09571428571428571	0.09619047619047619	0.05952380952380952	0.7485714285714286	who	0
705	65644:4	what would you start  cutting  f-,	0.15904761904761905	0.2633333333333333	0.29190476190476194	0.2857142857142857	what	1
706	73419:4	where'd you live 	0.1719047619047619	0.03571428571428572	0.7914285714285715	0.0009523809523809524	where	0
707	130597:14	and, uh, what else are you planning  to do  if anything?	0.3557142857142857	0.4747619047619047	0.1414285714285714	0.0280952380952381	what	0
708	36029:5	what should they get  in return	0.30952380952380953	0.3719047619047619	0.29000000000000004	0.028571428571428574	what	1
