	TGrepID	Question	Every	A	The	Other	Wh	ModalPresent
383	136873:4	how can you watch that  you know	0.14842105263157893	0.10157894736842103	0.09789473684210526	0.6521052631578947	how	1
399	132917:4	what do you have  now?	0.05285714285714285	0.09523809523809523	0.8519047619047619	5.286776307738857e-18	what	0
402	13819:16	what, what do you envision  for the next twenty years as far as women in american society?	0.47904761904761906	0.2671428571428572	0.13285714285714287	0.12095238095238095	what	0
333	7863:4	what was, no,  wait mumblex about the liquor?	0.040999999999999995	0.081	0.35700000000000004	0.521	what	0
477	28397:4	what do you use 	0.11894736842105265	0.09684210526315791	0.781578947368421	0.0026315789473684314	what	0
598	41547:4	what do you usually wear  to work?.	0.16904761904761906	0.38047619047619047	0.4404761904761906	0.01	what	0
775	19514:54	you know. what's, uh, what's, what's  really happening here.	0.17842105263157898	0.14684210526315788	0.433157894736842	0.24157894736842103	what	0
494	152309:4	what do you consider  most important, you think, in terms of, of the different benefits?	0.12000000000000001	0.1477777777777778	0.6111111111111112	0.1211111111111111	what	0
468	59482:4	what  the point of  putting a restrictio-,	0.22947368421052627	0.20157894736842108	0.23526315789473684	0.3336842105263158	what	0
359	40202:4	what do they have 	0.17099999999999999	0.26349999999999996	0.40750000000000003	0.158	what	0
378	10628:6	and what do you have 	0.4978947368421052	0.1931578947368421	0.22842105263157894	0.08052631578947368	what	0
182	114350:9	uh, what do you think 	0.16590909090909092	0.2945454545454545	0.21	0.32954545454545453	what	0
344	104508:4	where do you take your cans 	0.008	0.173	0.8164999999999999	0.002500000000000005	where	0
124	177592:4	why don't you start 	0.10045454545454545	0.16272727272727272	0.3118181818181818	0.425	why	0
481	146521:6	and how do you feel  about  putting someone in the nursing home?	0.12055555555555555	0.235	0.25555555555555554	0.3888888888888889	how	0
870	123317:9	um, what cities are they looking at 	0.7552380952380953	0.05047619047619048	0.04047619047619049	0.1538095238095238	what	0
513	78711:14	i mean, what would it take 	0.21842105263157893	0.4473684210526316	0.14578947368421052	0.18842105263157896	what	1
976	24963:16	what, what do you advocate 	0.11400000000000002	0.207	0.5065	0.172	what	0
316	83488:4	how did you put that many miles on it, in, four or five years 	0.29399999999999993	0.0695	0.536	0.1	how	0
60	95212:6	and what do you work on  at t i?	0.16619047619047617	0.2080952380952381	0.41904761904761906	0.2066666666666667	what	0
793	133508:4	what are some of the other questions 	0.27380952380952384	0.41571428571428576	0.0738095238095238	0.2366666666666667	what	0
843	126779:4	how do you dress 	0.1368181818181818	0.19318181818181818	0.5245454545454545	0.14545454545454542	how	0
482	118690:10	well, what  do you know  about latin american policies?	0.42277777777777786	0.13944444444444443	0.24333333333333332	0.1938888888888889	what	0
717	138662:4	what would we like  to say 	0.21142857142857144	0.260952380952381	0.29619047619047617	0.2314285714285714	what	1
603	48034:4	what did you teach 	0.14631578947368423	0.05684210526315789	0.7442105263157895	0.05263157894736842	what	0
773	52616:108	what's the character showing me  here	0.1868421052631579	0.10421052631578948	0.26473684210526316	0.44421052631578944	what	0
61	118807:9	well, what do you think  of, uh, this, uh, u s free trade agreement  we're working on  with mexico?	0.10523809523809524	0.19095238095238093	0.5209523809523808	0.18285714285714286	what	0
167	105329:4	why don't you go ahead first and tell what kind of car you'd look for  in your next 	0.2795238095238095	0.1223809523809524	0.07523809523809524	0.5228571428571429	why	1
72	171306:4	why don't you go ahead and start 	0.08285714285714285	0.0757142857142857	0.1819047619047619	0.6595238095238095	why	0
758	118998:7	and what else do i do 	0.11789473684210527	0.4015789473684211	0.13	0.3505263157894737	what	0
518	14041:20	and, and how do you rate the, uh,	0.03263157894736842	0.10789473684210525	0.3631578947368421	0.4963157894736842	how	0
627	89110:4	what did i say  peter?	0.044736842105263165	0.02631578947368421	0.8099999999999999	0.11894736842105262	what	0
7	164748:9	oh, when did it happen 	0.019444444444444448	0.008888888888888889	0.9305555555555556	0.041111111111111105	when	0
40	141435:14	well, uh, how do you all communicate  like  to plan it and every thing.	0.23894736842105263	0.31	0.44052631578947365	0.010526315789473696	how	0
252	156080:9	so, how you like new jersey 	0.20421052631578945	0.1794736842105263	0.16473684210526318	0.45105263157894737	how	0
440	154745:19	so, what what is the e p a recommending  now?	0.209	0.14350000000000002	0.6439999999999999	0.003500000000000011	what	0
599	108104:12	well, so what is your favorite t v show 	0.03333333333333334	0.03	0.9138095238095238	0.02285714285714286	what	0
910	102522:21	well, wha-, what's your next,	0.011052631578947356	0.11526315789473685	0.6321052631578947	0.24105263157894738	what	0
81	113858:6	so where did your parents come from 	0.02952380952380953	0.027142857142857142	0.9433333333333335	0.0	where	0
427	109198:4	why don't you go ahead and say what you feel  	0.14700000000000002	0.18850000000000003	0.36300000000000004	0.30100000000000005	why	0
442	128464:4	what have you seen  lately?	0.2845	0.44800000000000006	0.18849999999999997	0.079	what	0
111	173450:4	how are they coping with it 	0.40842105263157896	0.14842105263157893	0.34736842105263155	0.09578947368421054	how	0
528	30170:12	well, from where are you calling 	0.0	0.05263157894736842	0.8657894736842104	0.08157894736842106	where	0
612	157929:4	what did you major in 	0.059473684210526324	0.005263157894736847	0.8710526315789474	0.06421052631578947	what	0
237	65842:4	what would you do 	0.0731578947368421	0.22263157894736843	0.5989473684210526	0.10526315789473684	what	1
718	5329:14	i mean, what's the other one  uh,	0.05	0.10761904761904763	0.8042857142857143	0.0380952380952381	what	0
687	96038:9	oh, where do you stay 	0.1322222222222222	0.09944444444444445	0.7683333333333333	0.0	where	0
873	13472:27	why are you cutting off the phone 	0.04571428571428572	0.1461904761904762	0.7266666666666668	0.08095238095238096	why	0
190	63241:4	how should they do it 	0.10954545454545456	0.3622727272727273	0.51	0.018181818181818184	how	1
332	123677:9	leslie, what are you studying 	0.135	0.06399999999999999	0.7455	0.055499999999999994	what	0
900	96124:25	uh, what does, what does that mean  alternate?	0.19047619047619047	0.13999999999999999	0.5657142857142857	0.1038095238095238	what	0
217	49447:4	what did you have  before you bought that.	0.028421052631578948	0.15842105263157893	0.8131578947368421	0.0	what	0
151	38516:4	what would you recommend 	0.2580952380952381	0.4314285714285714	0.2252380952380952	0.08523809523809524	what	1
742	107918:7	well how do you dress for work 	0.225	0.16100000000000003	0.47800000000000004	0.13599999999999998	how	0
229	138076:7	then how does he like it 	0.13789473684210524	0.1573684210526316	0.3257894736842105	0.37894736842105264	how	0
259	145781:4	where are you calling from 	0.01631578947368421	0.025789473684210525	0.9552631578947368	0.0026315789473684314	where	0
850	54329:4	what do they say 	0.04857142857142857	0.24761904761904757	0.390952380952381	0.31285714285714283	what	0
700	124965:9	well, why would that be 	0.06	0.34047619047619054	0.5761904761904761	0.023333333333333334	why	1
679	136886:5	what vacations  have you been on  that you like 	0.4794444444444444	0.3405555555555556	0.11833333333333335	0.061666666666666675	what	0
183	26240:6	so what are you getting your degree in 	0.045	0.08863636363636364	0.8177272727272729	0.04818181818181817	what	0
126	161551:4	what's the standard 	0.10227272727272728	0.033181818181818194	0.6286363636363637	0.23590909090909087	what	0
986	133301:22	so do you, what  do you think   is good about the schools?	0.481	0.3005	0.1645	0.05400000000000001	what	0
979	142646:4	what color did you paint your house  	0.037	0.010500000000000006	0.842	0.1105	what	0
937	129540:79	so if you have a, a dinner party and you're going  to serve, uh, seafood for supper, what type of, uh, hors d'oeuvres would you serve  prior to the meal?	0.4410526315789474	0.3389473684210526	0.15894736842105264	0.06105263157894738	what	1
115	127123:4	what do you think   has caused our horrible situation?	0.31578947368421045	0.1894736842105263	0.4926315789473683	0.0021052631578947264	what	0
990	146275:4	what do you,	0.0335	0.11099999999999999	0.255	0.6005	what	0
93	66234:15	oh, well, what  there    to say 	0.19736842105263158	0.31947368421052635	0.16947368421052633	0.3136842105263158	what	0
783	100290:9	um, what do you think  about the proposal that all young americans should spend a year or two,	0.09263157894736841	0.16421052631578945	0.45473684210526316	0.28789473684210526	what	1
313	18885:4	where do you live 	0.021	0.10250000000000001	0.876	0.000499999999999995	where	0
539	123691:9	so, what are you planning  to go into 	0.10526315789473684	0.11157894736842106	0.6931578947368421	0.09	what	0
616	75131:4	what was your, uh, graduate study in 	0.013684210526315778	0.01368421052631579	0.8915789473684211	0.08105263157894738	what	0
188	105776:24	now, do you, where did you first get your lessons from 	0.03272727272727273	0.035	0.9163636363636365	0.015909090909090907	where	0
279	130090:16	where, where are you calling from 	0.004761904761904762	0.021428571428571432	0.9457142857142857	0.0280952380952381	where	0
447	137688:4	who is the competition going  to be 	0.29700000000000004	0.148	0.44299999999999995	0.11200000000000002	who	0
772	56100:28	and even if it's not environmentally safe, who  cares, you know.	0.02421052631578948	0.08473684210526315	0.028421052631578955	0.8626315789473684	who	0
729	130374:4	what's your favorite color 	0.017499999999999998	0.11850000000000001	0.6565	0.20750000000000002	what	0
52	72840:6	and who  knows how many people,  are looking at those, uh, bills that  come in, and those statements,	0.5878947368421054	0.056842105263157895	0.03263157894736843	0.3226315789473684	who	0
159	169805:6	so what do you think  about that?	0.2690476190476191	0.22476190476190475	0.22	0.28619047619047616	what	0
650	53763:14	i mean, what does this have  to do  with  getting, you know, a computer science degree or whatever, you know?	0.15894736842105261	0.15526315789473685	0.36157894736842106	0.32368421052631574	what	0
409	76582:9	um, what did you all do 	0.6871428571428572	0.043333333333333335	0.22714285714285717	0.04238095238095237	what	0
243	5449:4	who would  steal a newspaper?	0.13789473684210526	0.43684210526315786	0.22684210526315787	0.19789473684210526	who	1
321	146911:7	so how do you dress 	0.0505	0.3845	0.5499999999999999	0.014500000000000002	how	0
818	21503:14	you know, why would they do that 	0.03772727272727272	0.15818181818181817	0.7045454545454546	0.09954545454545455	why	1
